#Steps ,and Temp, are followed by (rej, acc) for each MC Move.
#(nStep, T) TRANS CLSTER SM_CLSTER FACE LOCAL DBPVT PIVOT BR_ROT
45000000	1.25	123777	643079	425576	342618	718314	49708	104597	23733	85828	42314	72933	55032	26960	49850	2699	2333	61701	15394	72689	3809	76659	397	
48000000	1.25	124366	644241	425681	341168	719565	49455	104891	23270	86125	41988	72698	55124	27170	49351	2792	2255	61238	15283	72743	3814	76365	417	
51000000	1.25	124068	642359	425705	342853	718728	49749	104925	23247	86459	41569	72870	55022	27217	49751	2849	2287	61432	15505	72986	3792	76187	439	
54000000	1.25	124193	643599	425371	342988	718566	49259	104499	23793	85624	41949	72814	54875	26646	50086	2850	2306	60911	15162	73364	3879	76839	427	
57000000	1.25	124187	644078	425801	341682	719143	49489	104247	23384	86025	41905	73040	55080	27015	49677	2731	2403	61284	15536	72748	3876	76280	389	
60000000	1.25	124643	643484	425951	341294	718586	50052	105193	23352	85824	41829	73472	54633	27475	49337	2884	2324	61006	15364	72928	3789	76189	390	
63000000	1.25	124115	643640	425619	342664	718325	49999	104343	23222	86055	42053	72995	54946	27543	49138	2923	2278	61317	15399	73179	3802	76067	378	
66000000	1.25	123579	644133	424903	342562	717940	49959	104547	23711	85936	42181	72956	55255	27007	49901	2759	2333	61422	15339	73117	3874	76185	400	
69000000	1.25	124309	644654	425648	342097	718280	49932	104875	23562	86007	41851	72670	55125	26905	49744	2880	2252	61342	15115	72618	3781	75940	413	
72000000	1.25	125696	642917	425379	342721	717860	50228	104257	23516	85827	41837	73330	55211	26793	49801	2804	2310	61566	15233	72960	3743	75616	394	
75000000	1.25	124095	643884	424360	342466	720054	49070	104380	23383	85982	41722	72450	55856	27113	49706	2838	2318	61480	15517	72715	3823	76345	442	
78000000	1.25	124926	642516	426243	342368	718033	49667	104687	23059	86489	41796	73415	54595	27193	49556	2702	2473	61312	15535	73063	3831	76167	374	
81000000	1.25	123284	645797	425149	342060	718763	49421	104111	23471	85354	42122	72541	55849	26288	50300	2724	2473	61608	15424	72616	3827	76425	393	
84000000	1.25	124478	642334	427199	341697	717823	49807	104323	23178	86387	41869	73191	54723	27462	49843	2797	2388	61540	15130	72795	3873	76760	402	
87000000	1.25	123192	644956	424864	343133	719564	48976	104747	23387	85840	42172	72149	55922	26584	49860	2938	2196	61071	15284	72750	3799	76220	395	
90000000	1.25	124539	642946	425095	341888	718393	50029	104483	23472	86493	42099	72666	54916	26682	49873	2791	2362	61986	15237	73427	3841	76351	430	
93000000	1.25	123247	645563	426143	342464	717194	49175	104977	23438	86064	41915	73070	55055	26806	49526	2635	2492	61193	15190	72770	3962	76727	394	
96000000	1.25	124080	643162	425370	342750	718236	49680	104789	23569	86180	41995	73269	55135	26745	49640	2755	2451	61759	15273	72722	3783	76246	411	
99000000	1.25	125634	642694	426966	340740	717496	50260	104858	23219	86345	42069	73322	54572	27755	48438	2947	2120	61824	15125	72802	4022	76370	422	
102000000	1.25	124849	641645	427797	340951	715979	50058	105500	23109	86562	41883	74097	54767	27825	49438	2836	2301	61593	15181	72859	3851	76545	373	
105000000	1.25	125381	642882	425739	342113	718563	50041	104184	23332	86066	41888	73091	54512	27217	49487	2854	2219	61888	15264	72986	3681	76170	442	
108000000	1.25	124665	642316	425351	342375	719008	49745	104290	23574	85699	42024	72957	55625	27216	49943	2904	2310	61185	15201	72707	3885	76623	397	
111000000	1.25	123802	644824	424470	342456	717776	49914	104924	23499	86176	42132	72855	54243	26625	50264	2700	2441	61404	15474	73193	3827	76637	364	
114000000	1.25	124309	641836	426824	342106	718962	49799	104646	23266	86458	41611	72936	55273	27288	49934	2677	2394	60941	15281	72992	3934	76136	397	
117000000	1.25	124500	642966	425702	343027	718289	49411	104284	23330	86534	41952	72895	55288	27197	49226	2776	2324	61593	15425	72730	3831	76339	381	
120000000	1.25	125705	642373	427027	340563	717134	51241	104812	23165	86577	41791	73201	54319	28480	48320	3145	2037	61707	15403	72747	3700	76134	419	
123000000	1.25	123606	644394	424590	342905	717639	49445	104870	23663	86114	42092	72478	55668	26918	50089	2730	2341	61325	15267	72744	3942	76799	380	
126000000	1.25	123908	645532	423194	343732	718415	49131	104266	23254	85750	41954	71832	55901	27044	50147	2665	2477	61410	15382	73142	3857	76630	376	
129000000	1.25	124405	643687	427079	341428	717374	49665	104328	23429	85947	41793	73096	55431	26492	50249	2571	2479	61607	15489	73085	3871	76110	385	
132000000	1.25	124411	644851	424955	342996	717325	50267	104267	23121	86088	42088	73354	55000	27079	49440	2679	2299	61702	15120	72483	3747	76342	386	
135000000	1.25	123012	644997	424261	343068	718457	49392	104469	23546	85943	42339	72385	55077	26501	50430	2869	2278	61501	15320	73228	3770	76788	369	
138000000	1.25	125326	643184	427097	341588	715226	51165	104750	23253	86143	41525	73703	54467	27740	48931	3052	2068	61559	15228	72838	3762	76987	406	
141000000	1.25	125015	643245	425084	342278	718308	49978	104957	23255	86452	41485	73362	54525	27386	49491	2861	2316	61299	15303	73032	3969	75993	405	
144000000	1.25	124072	643904	426234	342322	718514	49940	104263	23022	85376	42036	73544	54698	27490	49504	2869	2227	61251	15365	72980	3805	76149	435	
147000000	1.25	125983	642952	426954	341441	716964	51165	104094	23146	86754	41382	73611	53920	27920	49013	2936	2015	61210	15202	73007	3862	76017	451	
150000000	1.25	123398	643973	425337	341108	719199	49148	104233	23397	85654	42477	72643	55697	27410	49605	2864	2237	61686	15569	73457	3862	76668	378	
153000000	1.25	123262	643842	424514	343568	718795	48887	104376	23603	85803	42388	72684	55585	26757	49766	2619	2463	61311	15564	73161	3860	76836	356	
156000000	1.25	124082	644464	425648	341656	719158	48570	104881	23445	85767	41990	72762	55287	26903	49891	2856	2307	61671	15399	72842	3883	76144	393	
159000000	1.25	124219	644824	424275	342277	717452	49915	104340	23338	86696	41883	72656	54924	27130	49527	2762	2377	61965	15357	73301	3812	76566	404	
162000000	1.25	124411	642258	426896	341013	718953	49838	105132	23453	85419	41834	73077	54975	27259	49728	3082	2157	61524	15303	72891	3729	76701	367	
165000000	1.25	123652	643626	425003	342805	717541	50162	105156	23577	85792	42091	72440	55161	26709	49811	2584	2649	61667	15540	73243	3871	76532	387	
168000000	1.25	124067	643052	426040	343068	717348	49534	104500	23443	86217	41663	73400	55616	27336	49323	2887	2217	61857	15251	72555	3860	76386	380	
171000000	1.25	124483	643116	426741	341141	717968	49853	104778	23354	86298	42014	73021	54700	27835	49056	2736	2346	61683	15544	73109	3785	76067	372	
174000000	1.25	124151	644298	425197	342181	718222	49476	104495	23407	86385	41599	73468	55043	27292	49239	2822	2319	61914	15295	72662	3830	76284	420	
177000000	1.25	125074	643333	426673	340233	718870	50102	104660	23029	86442	41380	72926	54707	27556	48959	3029	2188	61629	15054	73609	3917	76231	399	
180000000	1.25	125494	643332	424662	342018	717665	50320	104930	23674	85745	42030	73591	54886	27659	49399	2775	2241	61266	15394	72551	3788	76177	403	
183000000	1.25	124780	641920	426205	341403	718353	49412	105083	23513	86221	41947	72735	55429	27387	48935	3002	2131	61649	15441	73219	3871	76925	438	
186000000	1.25	124176	645036	425265	342337	718053	49139	104316	23282	86226	41322	72528	55370	26803	50159	2567	2576	61585	15185	72904	3885	76899	387	
189000000	1.25	124731	642882	425434	342710	717963	49972	104243	23231	86529	41865	73625	54729	27334	49476	2844	2183	61483	15233	72727	3926	76468	412	
192000000	1.25	123775	644645	424854	341814	719171	49542	104939	23457	86126	41866	73199	54653	26834	50188	2621	2444	61095	15559	72812	3787	76239	380	
195000000	1.25	124614	643223	426771	341702	717787	49885	104969	23338	85931	41883	72829	54533	27716	49043	2886	2225	61638	15273	73147	3890	76245	472	
198000000	1.25	123950	643770	425507	342257	718574	49753	104740	23252	86191	42293	72960	54714	26934	50013	2799	2337	61185	15139	72918	3796	76493	425	
201000000	1.25	125066	643221	425289	341970	717541	50029	104435	23564	86013	42070	73404	54853	27563	49519	3186	1930	61235	15168	73133	3905	76488	418	
204000000	1.25	123755	644559	424858	342866	719085	49272	104136	23435	86117	42013	72818	54965	26284	50618	2822	2332	61075	15208	72863	3830	76695	394	
207000000	1.25	124450	644463	425846	342401	718073	49265	104147	23490	85785	42049	72775	55168	27144	49692	2812	2316	61236	15438	72993	3907	76163	387	
210000000	1.25	123826	643351	425497	342914	719154	49356	104767	23445	85893	41709	72723	55249	26916	49822	2753	2384	61397	15455	73003	3829	76132	425	
213000000	1.25	124881	643950	425508	341316	717984	49654	104771	23420	86482	41452	72840	55142	27846	49092	3087	2046	61803	14993	73112	3886	76311	423	
216000000	1.25	124143	644017	425326	342859	717575	49640	104865	23720	86037	41712	72898	54815	26780	50069	2803	2290	61389	15251	73228	3809	76411	363	
219000000	1.25	126165	641573	427825	341098	716743	51238	104660	22976	86702	42000	73793	53804	28080	48448	3014	2081	61444	15182	72843	3771	76148	412	
222000000	1.25	124566	644525	426478	341509	716500	50108	104364	23298	86416	41944	72802	55036	27131	50003	2783	2308	61452	15482	72609	3785	76532	369	
225000000	1.25	124428	644210	426109	341701	717169	50314	104477	23280	85921	41754	73211	54976	27084	49683	2807	2292	61338	15422	73200	3805	76400	419	
228000000	1.25	123816	644071	425856	342382	718026	49133	104985	23336	86359	41924	73021	55044	26986	49917	2700	2358	61219	15336	72638	3904	76583	406	
231000000	1.25	124646	643803	424895	342591	718600	49410	104742	23554	86049	41859	72478	55465	26339	50281	2644	2455	61248	15160	73075	3864	76492	350	
234000000	1.25	124928	643434	426804	341488	716976	50362	104567	23440	86200	41690	73436	54672	27499	49391	3171	1929	61272	15417	72818	3807	76313	386	
237000000	1.25	123602	643561	425352	342254	718270	49329	105048	23507	86198	42443	73021	55097	27276	49521	2958	2265	60840	15415	72906	3902	76847	388	
240000000	1.25	124507	642342	426084	341282	718901	49877	104928	23215	86295	41555	73620	54552	27582	49329	3021	2158	61520	15292	73187	3739	76601	412	
243000000	1.25	125400	642691	426471	341420	717611	49777	105004	23223	86031	41927	73932	54613	28024	48561	2707	2459	61285	15377	72880	3786	76432	389	
246000000	1.25	124361	642891	425484	341807	718228	50393	104327	23600	86104	41916	72844	55434	26856	49829	2793	2344	61739	15308	73256	3798	76272	416	
249000000	1.25	123383	644326	424477	343506	718554	49608	104939	23565	85410	42051	72852	55179	26478	50235	2703	2654	61735	15436	72781	3761	75965	401	
