#Steps ,and Temp, are followed by (rej, acc) for each MC Move.
#(nStep, T) TRANS CLSTER SM_CLSTER FACE LOCAL DBPVT PIVOT BR_ROT
51000000	1.75	93707	674344	392790	376143	739178	28257	100379	27526	76285	51236	45825	82274	11690	65081	1494	3636	59519	16715	72939	3991	76696	294	
54000000	1.75	93194	674753	391680	375742	740065	28814	100261	27540	76792	51418	45833	82093	11842	65233	1384	3657	59451	16909	72607	3943	76513	276	
57000000	1.75	93599	674667	392527	374839	739280	28642	100495	27446	76865	51162	46328	82434	11924	64406	1505	3657	59752	17044	72799	3880	76478	271	
60000000	1.75	93588	675411	392131	375475	738136	28128	100700	27536	76880	51609	45584	82499	11373	65139	1319	3729	59793	16975	73041	3786	76878	289	
63000000	1.75	93417	673191	391942	375445	739967	28221	101003	27830	76055	51419	46256	82349	11681	65342	1434	3679	60062	16971	72952	3753	76779	251	
66000000	1.75	93796	674515	392142	376152	739543	28717	100153	27236	76506	51138	46351	81523	11755	64957	1362	3688	59786	16976	72970	3949	76499	286	
69000000	1.75	93550	673748	392019	375558	739411	28608	100258	27811	76442	51639	46138	81925	11731	64964	1472	3792	59964	17090	73061	3920	76640	259	
72000000	1.75	94382	673424	392769	375637	739098	28732	100331	27743	76448	51365	45809	81354	11856	65077	1406	3570	59926	16868	73349	3843	76720	293	
75000000	1.75	93719	673879	391730	375697	739655	28921	100234	27426	77016	51725	45950	81517	11653	64685	1506	3676	60422	17020	72821	3879	76582	287	
78000000	1.75	92869	675918	391617	376570	738587	27894	100564	27725	76367	51369	45210	82637	11246	65021	1457	3787	60027	17120	73059	3875	76802	279	
81000000	1.75	93792	674173	391317	375564	740013	28664	100533	27470	76722	51408	46203	82081	11755	65260	1529	3588	59493	16844	72945	3878	76489	278	
84000000	1.75	94034	675332	392660	375599	738651	28762	99969	27327	76567	51801	45845	82019	11847	65073	1343	3616	59603	17038	72127	3851	76630	306	
87000000	1.75	93742	674078	391869	375863	740046	28306	100271	27741	76456	51495	46076	82261	11900	65285	1369	3675	59911	16869	72888	3895	75718	286	
90000000	1.75	94034	673247	393179	375708	739360	29196	100280	27633	76668	51307	46680	81156	12162	64597	1508	3582	59812	16707	72725	3820	76351	287	
93000000	1.75	93416	674681	391230	376736	739008	28318	100401	27751	76408	51674	45376	82957	11227	65136	1327	3769	59974	16824	72645	3825	77056	261	
96000000	1.75	93825	674155	392880	374575	738514	28600	100586	27593	76277	51522	45967	81733	11756	65420	1518	3660	60216	17032	73375	3800	76732	263	
99000000	1.75	93507	673862	392292	376383	738646	28967	100187	27505	76578	51484	46393	81962	11745	65030	1525	3612	60056	17083	73076	3840	76007	258	
102000000	1.75	94146	672666	392161	376945	738746	28801	100381	27675	76825	51491	45966	81591	11829	65057	1454	3807	60133	16961	72949	3810	76310	295	
105000000	1.75	92942	675588	391873	376374	739917	28114	100396	27606	76417	51162	45722	81591	11599	65070	1493	3559	60266	16895	72712	3844	76589	271	
108000000	1.75	93791	674334	391313	375908	739941	28242	100433	27441	76533	51885	46419	82371	11657	65153	1397	3735	59678	16821	72251	3770	76671	254	
111000000	1.75	94247	674838	392996	375274	739255	27862	100710	27460	76516	51462	46124	81822	11643	64966	1493	3686	59277	17043	72904	3878	76266	278	
114000000	1.75	93547	675639	391698	375646	739328	28539	100232	27473	76465	51509	45799	81864	11623	64784	1422	3737	59834	17013	72850	3785	76897	316	
117000000	1.75	93649	673759	392881	375242	739585	28698	100377	27675	76657	51154	46333	81416	12173	64703	1486	3672	59998	17122	72848	3896	76381	294	
120000000	1.75	93480	673829	391734	376396	739477	28798	100276	27574	76466	51115	46561	81608	11674	65081	1390	3784	60235	16880	72929	3878	76573	261	
123000000	1.75	94235	674607	392815	374552	739503	28592	100415	27562	76470	51872	46140	81333	11883	64601	1488	3597	59814	16852	72693	3898	76802	276	
126000000	1.75	94134	673455	393535	374401	738441	28956	100776	27579	77217	50771	46327	81376	12220	64760	1542	3621	59988	16934	72989	3891	76783	304	
129000000	1.75	93947	674239	392255	375301	738419	28835	100812	27650	76552	51449	46337	81998	11769	64454	1526	3629	60225	16892	73225	3794	76414	278	
132000000	1.75	93271	673545	392782	375367	738702	28367	100168	27760	77052	51480	46435	82249	11652	65357	1345	3707	60043	17007	72702	3790	76925	294	
135000000	1.75	93883	673270	392229	376611	739753	28217	100104	27639	76788	51279	45702	81684	12328	64301	1523	3637	60094	16972	72978	4004	76699	305	
138000000	1.75	93615	675160	391781	374506	739535	28012	100425	27158	76644	51432	45944	82143	11704	65474	1353	3780	59969	17067	73156	3787	77077	278	
141000000	1.75	94089	672812	391258	375739	741089	28978	100114	27671	76426	51250	45937	81919	11875	65191	1426	3743	60050	16657	72909	3877	76656	333	
144000000	1.75	93588	674169	393018	376317	738042	28902	99831	27530	76913	51090	46220	81520	12206	64703	1427	3670	59915	16891	73034	3821	76915	278	
147000000	1.75	93738	675200	391324	375014	740753	28774	101185	27627	76171	51471	45946	81788	11477	64717	1408	3770	59615	17119	72779	3863	76005	256	
150000000	1.75	93507	673405	392020	375676	739129	28593	101063	27610	76902	51289	46128	81742	11758	65145	1430	3726	60026	16797	73142	3703	76932	275	
153000000	1.75	94867	674068	392974	374297	739727	28997	100378	27205	76518	51067	46362	81234	11639	64732	1475	3764	60063	16757	73205	3715	76663	293	
156000000	1.75	94360	672895	392463	375588	739779	28991	100694	27188	77018	51467	46294	81722	11941	64742	1387	3687	59704	16948	72442	3860	76560	270	
159000000	1.75	93896	673771	392828	375022	739740	28574	100268	27512	76618	51364	45662	82292	11583	64908	1374	3708	59620	16971	73121	3910	76970	288	
162000000	1.75	94108	673746	393484	374203	738895	29159	100660	27380	76209	50794	47205	81353	12051	64986	1352	3769	59902	17136	73103	3832	76394	279	
165000000	1.75	93643	675399	392250	374179	739661	28288	100520	27422	76591	51278	46394	81681	11675	65136	1441	3592	59908	16971	73588	3802	76284	297	
168000000	1.75	94330	674050	392406	374958	738561	29046	100707	27559	76506	50979	46329	81252	12098	64875	1463	3588	60371	16942	73035	4012	76652	281	
171000000	1.75	94126	673926	391516	376108	740317	28614	100746	27377	76721	50916	45935	81444	11885	64885	1405	3565	60066	16726	73156	3913	76387	265	
174000000	1.75	93577	674672	391245	375566	740514	28518	100161	27353	77213	51066	45546	83045	11663	64690	1403	3638	59673	16776	73280	3812	76273	316	
177000000	1.75	94425	673199	393092	375093	738756	29025	100776	27503	76760	51727	46496	81644	11929	64866	1441	3670	59528	16971	72614	3870	76320	295	
180000000	1.75	93893	674080	392097	375196	738499	29109	100321	27840	76783	51762	46823	81828	12076	64650	1379	3666	59779	16998	73075	3701	76171	274	
183000000	1.75	93801	673495	391920	376943	739611	28098	100540	27357	76617	51511	45725	82052	11629	65027	1466	3622	59471	16928	73111	3822	76958	296	
186000000	1.75	93413	674894	391759	375535	739452	28620	100011	27615	76765	51319	45740	82500	11941	64910	1483	3749	60009	16918	73141	3743	76201	282	
189000000	1.75	93868	673450	393027	375106	739879	28614	100500	27771	76385	51620	45880	82126	11674	64848	1437	3639	59671	16856	72955	3806	76586	302	
192000000	1.75	93298	673723	392343	375270	739614	29168	100330	27535	76942	51278	46348	81427	11964	64750	1449	3608	59956	16827	73483	3714	76681	292	
195000000	1.75	93917	675066	392836	375791	738034	29200	99910	27552	76089	51554	46182	81847	11769	65019	1468	3542	59707	16795	72996	3895	76558	272	
198000000	1.75	93499	673307	393021	374664	738252	28840	100124	27572	76850	51203	46063	82049	12103	65600	1523	3609	60027	16906	73392	3956	77142	298	
201000000	1.75	93479	674235	391439	377245	738952	28545	100696	27690	76734	51376	45726	82120	11617	64880	1424	3750	59583	16869	72656	3860	76839	284	
204000000	1.75	94263	673516	392079	374812	740068	29053	100696	27779	76358	51363	46284	81463	12098	64782	1520	3628	59717	16939	73391	3749	76147	295	
207000000	1.75	93625	673376	391755	375664	738500	28440	100741	27626	77074	51398	46010	82224	11642	65443	1369	3645	60069	17045	73178	3841	77078	257	
210000000	1.75	93435	673678	391885	377130	740385	28775	100643	27437	76327	50818	46253	81986	11773	65318	1455	3701	59647	16706	72756	3793	75820	276	
213000000	1.75	93798	674396	391402	374713	738639	29121	101075	27793	76886	51122	46502	81572	12005	65108	1454	3697	60111	16891	72718	3870	76855	272	
216000000	1.75	93661	673773	392630	375193	739846	28443	100895	27218	76486	51836	46248	81828	11806	64910	1395	3775	60048	17051	72513	3853	76293	298	
219000000	1.75	94185	674081	392194	375522	737667	28554	100633	27332	76850	51558	45855	82370	12197	64912	1397	3710	59942	17037	73034	3744	76960	266	
222000000	1.75	93447	674046	394018	375711	737435	28904	100131	27769	76572	51309	46341	81270	11865	64954	1532	3666	60188	16956	73132	3960	76495	298	
225000000	1.75	94001	673348	392861	374364	739045	29246	100215	27625	77247	51683	46434	81730	11979	65100	1435	3642	59620	16854	72635	3917	76740	278	
228000000	1.75	93702	674666	392651	375677	737711	29054	100575	27501	76879	51628	46139	81643	11708	64780	1369	3704	60209	16890	72946	3843	76427	298	
231000000	1.75	93163	673924	392720	376302	738528	28418	100768	27377	76695	51928	45949	82267	11658	64708	1394	3728	59825	17010	72700	3776	76889	273	
234000000	1.75	93893	673724	392408	376171	739045	28686	100265	27526	76854	51417	46017	82073	11757	64816	1475	3733	60037	16806	72808	3870	76306	313	
237000000	1.75	93208	674145	391921	376520	738381	28609	99972	27694	77161	51728	45736	81944	11533	65036	1407	3824	60033	17165	73131	3815	76780	255	
240000000	1.75	94028	673469	392729	374892	740022	28836	100615	27801	76666	51377	45846	81371	11888	65251	1463	3730	59885	16610	72978	3817	76439	287	
243000000	1.75	94540	672811	392730	375287	738875	28765	100872	27377	76917	51483	46306	81112	12176	64504	1542	3670	59900	16771	73305	3834	76913	309	
246000000	1.75	93965	674845	392655	374996	738678	28807	100301	27741	76410	51517	46061	81938	11879	64864	1396	3614	59781	16879	72838	3911	76619	303	
249000000	1.75	93656	673790	392208	376482	738581	28820	100692	27687	76801	51627	46403	82133	11800	65330	1534	3651	59428	16762	72613	3798	75876	328	
